# Lines starting '# literal-ok:' annotate the next row for spira/literal-lint.sh; drop them with grep -v '^# literal-ok'.
# REDACTED for spira/inventory.sh: in four test-inventory.sh labels, the path tokens that suite
# plants as offenders are written <home-user-path> and <workspaces-path>. No count changed.
suite	label	parallel:fail	parallel:no-assertions	parallel:ok	serial:fail	serial:no-assertions	serial:ok
test-install-exec.sh	conf empty: SPIRA_PROD= preserved as empty (no-colon form)	0	0	37	0	0	0
test-install-exec.sh	missing: exit non-zero when ExecStart target does not exist	0	0	37	0	0	0
test-install-exec.sh	missing: output names install as the reporter	0	0	37	0	0	0
test-install-exec.sh	missing: output names the bad path	0	0	37	0	0	0
test-install-exec.sh	missing: output says 'not executable'	0	0	37	0	0	0
test-install-exec.sh	noexec: exit non-zero when ExecStart target exists but lacks +x	0	0	37	0	0	0
test-install-exec.sh	noexec: output names the non-executable script path	0	0	37	0	0	0
test-install-exec.sh	noexec: output says 'not executable'	0	0	37	0	0	0
test-install-exec.sh	render fallback: --render exits 0 with empty SPIRA_PROD	0	0	37	0	0	0
test-install-exec.sh	render fallback: sentinel ExecStart contains SPIRA_HOME	0	0	37	0	0	0
test-install-halt.sh	-	0	1	0	0	0	0
test-install-halt.sh	halted: enable --now does NOT appear	0	0	9	0	0	0
test-install-halt.sh	halted: enable appears in systemctl calls	0	0	9	0	0	0
test-install-halt.sh	halted: output carries HALTED banner	0	0	9	0	0	0
test-install-halt.sh	halted: output carries reason	0	0	9	0	0	0
test-install-halt.sh	running: HALTED banner absent	0	0	9	0	0	0
test-install-halt.sh	running: enable --now appears in systemctl calls	0	0	9	0	0	0
test-install-idempotent.sh	-	0	1	0	0	0	0
test-install-idempotent.sh	disabled: enable not called for the disabled unit	0	0	9	0	0	0
test-install-idempotent.sh	disabled: output notes the disabled unit was left unchanged	0	0	9	0	0	0
test-install-idempotent.sh	idempotent: daemon-reload NOT called when nothing changed	0	0	9	0	0	0
test-install-idempotent.sh	idempotent: exit 0 on second run	0	0	9	0	0	0
test-install-idempotent.sh	idempotent: no 'installed' line in output	0	0	9	0	0	0
test-install-idempotent.sh	idempotent: reports unchanged units	0	0	9	0	0	0
test-install-idempotent.sh	idempotent: summary reports 0 changed	0	0	9	0	0	0
test-install-idempotent.sh	masked-restore: unit installed after mask removed	0	0	9	0	0	0
test-install-idempotent.sh	masked: daemon-reload not called (masked unit is not a change)	0	0	9	0	0	0
test-install-idempotent.sh	masked: output reports unit as masked	0	0	9	0	0	0
test-install-idempotent.sh	masked: symlink to /dev/null still intact after install	0	0	9	0	0	0
test-install-idempotent.sh	positive-ctrl: daemon-reload IS called when content changed	0	0	9	0	0	0
test-install-idempotent.sh	positive-ctrl: exit 0 after installing changed unit	0	0	9	0	0	0
test-install-idempotent.sh	positive-ctrl: output names the installed unit	0	0	9	0	0	0
test-install-idempotent.sh	positive-ctrl: summary reports at least 1 changed	0	0	9	0	0	0
test-install-instance.sh	-	0	1	0	0	0	0
test-install-instance.sh	aeon isolation: exit 0 when prod aeons are live during test install	0	0	9	0	0	2
test-install-instance.sh	naming	0	0	0	1	0	0
test-install-instance.sh	naming: all rendered spira-* units have -test suffix	0	0	9	0	0	1
test-install-instance.sh	naming: at least 14 spira-*-test units installed	0	0	9	0	0	2
test-install-instance.sh	naming: beads-push.service present	0	0	9	0	0	2
test-install-instance.sh	naming: cockpit-ensure.service present	0	0	9	0	0	2
test-install-instance.sh	naming: concierge.service present	0	0	9	0	0	2
test-install-instance.sh	naming: install.sh test exits 0	0	0	9	0	0	2
test-install-instance.sh	naming: no plain spira-sentinel.timer in enable	0	0	9	0	0	2
test-install-instance.sh	naming: sentinel timer enabled with -test suffix	0	0	9	0	0	2
test-install-instance.sh	prune: disable called on orphaned watcher	0	0	9	0	0	2
test-install-instance.sh	prune: exit 0 even when pruning an orphan	0	0	9	0	0	2
test-install-instance.sh	prune: no spira-watch@ template in systemctl log	0	0	9	0	0	2
test-install-instance.sh	prune: orphaned unit named in disable call	0	0	9	0	0	2
test-install-instance.sh	watcher install: --render has no @-template name	0	0	9	0	0	2
test-install-instance.sh	watcher install: --render includes spira-watch-testview-test.service header	0	0	9	0	0	2
test-install-instance.sh	watcher install: enabled spira-watch-testview-test.service	0	0	9	0	0	2
test-install-instance.sh	watcher install: exit 0	0	0	9	0	0	2
test-install-instance.sh	watcher install: installed spira-watch-testview-test.service	0	0	9	0	0	2
test-install-instance.sh	watcher install: no @-template name in enable/restart calls	0	0	9	0	0	2
test-install-instance.sh	watcher install: unit file written to DEST	0	0	9	0	0	2
test-install-landref.sh	-	0	1	0	0	0	0
test-install-landref.sh	behind setup: REPO is 1 commit(s) behind origin/main	0	0	32	0	0	0
test-install-landref.sh	behind: exit non-zero	0	0	32	0	0	0
test-install-landref.sh	behind: mentions being behind in refusal	0	0	32	0	0	0
test-install-landref.sh	behind: names the override	0	0	32	0	0	0
test-install-landref.sh	behind: no unit file written to dest on refusal path	0	0	32	0	0	0
test-install-landref.sh	clean state: no behind refuse in output	0	0	32	0	0	0
test-install-landref.sh	clean state: no landref refuse in output	0	0	32	0	0	0
test-install-landref.sh	force on wrong branch: no landref refuse in output	0	0	32	0	0	0
test-install-landref.sh	force when behind: no behind-refuse in output	0	0	32	0	0	0
test-install-landref.sh	wrong branch: exit non-zero	0	0	32	0	0	0
test-install-landref.sh	wrong branch: names the current branch in refusal	0	0	32	0	0	0
test-install-landref.sh	wrong branch: names the landref	0	0	32	0	0	0
test-install-landref.sh	wrong branch: names the override	0	0	32	0	0	0
test-install-landref.sh	wrong branch: no unit file written to dest on refusal path	0	0	32	0	0	0
test-install-migrate.sh	-	0	1	0	0	0	0
test-install-migrate.sh	--no-migrate-watchers: install.sh exits 0	0	0	10	0	0	2
test-install-migrate.sh	--no-migrate-watchers: output notes the skip	0	0	10	0	0	2
test-install-migrate.sh	--no-migrate-watchers: sentinel disable fires despite flag	0	0	10	0	0	2
test-install-migrate.sh	--no-migrate-watchers: sentinel per-instance unit still enabled	0	0	10	0	0	2
test-install-migrate.sh	--no-migrate-watchers: watcher legacy unit not disabled	0	0	10	0	0	2
test-install-migrate.sh	clean install	2	0	0	0	0	0
test-install-migrate.sh	clean install: exits 0 with no legacy units	0	0	10	0	0	2
test-install-migrate.sh	clean install: no 'migrated' in output	0	0	8	0	0	2
test-install-migrate.sh	ordering	2	0	0	0	0	0
test-install-migrate.sh	ordering: install output reports migration	0	0	8	0	0	2
test-install-migrate.sh	ordering: install.sh exits 0 with legacy units present	0	0	10	0	0	2
test-install-migrate.sh	ordering: ops legacy unit appears in disable call	0	0	10	0	0	2
test-install-migrate.sh	ordering: ops migrated before new unit starts	0	0	10	0	0	2
test-install-migrate.sh	ordering: sentinel legacy unit appears in disable call	0	0	10	0	0	2
test-install-migrate.sh	ordering: sentinel migrated before new unit starts	0	0	10	0	0	2
test-install-migrate.sh	scope: beads-push.service not passed to disable	0	0	10	0	0	2
test-install-migrate.sh	scope: cockpit-ensure.service not passed to disable	0	0	10	0	0	2
test-install-migrate.sh	scope: concierge.service not passed to disable	0	0	10	0	0	2
test-install-paths.sh	-	0	1	0	0	0	0
test-install-paths.sh	collision: exit non-zero when SPIRA_RUN collides	0	0	9	0	0	0
test-install-paths.sh	collision: names the colliding key	0	0	9	0	0	0
test-install-paths.sh	collision: names the other config file	0	0	9	0	0	0
test-install-paths.sh	collision: names the other instance	0	0	9	0	0	0
test-install-paths.sh	collision: no unit written after refusal	0	0	9	0	0	0
test-install-paths.sh	distinct: exit 0 when no path collision	0	0	9	0	0	0
test-install-paths.sh	distinct: no collision mention in output	0	0	9	0	0	0
test-install-paths.sh	distinct: no refusal message in output	0	0	9	0	0	0
test-install-paths.sh	no-conf: exit 0 when no config file (check skipped)	0	0	9	0	0	0
test-install-paths.sh	no-conf: no refusal message	0	0	9	0	0	0
test-install-paths.sh	same-instance: exit 0 when other config has same SPIRA_INSTANCE	0	0	9	0	0	0
test-install-paths.sh	same-instance: no refusal message	0	0	9	0	0	0
test-install-prod-checkout.sh	-	0	1	0	0	0	0
test-install-prod-checkout.sh	clean: does not mention 'is a git checkout'	0	0	6	0	0	0
test-install-prod-checkout.sh	git-checkout: exits 2	0	0	6	0	0	0
test-install-prod-checkout.sh	git-checkout: names 'git checkout'	0	0	6	0	0	0
test-install-prod-checkout.sh	git-checkout: names SPIRA_PROD path	0	0	6	0	0	0
test-install-prod-checkout.sh	git-checkout: names the override	0	0	6	0	0	0
test-install-prod-checkout.sh	override: does not mention 'is a git checkout'	0	0	6	0	0	0
test-install-rehearsal.sh	-	0	14	0	0	0	0
test-install-self-test.sh	-	0	1	0	0	0	0
test-install-self-test.sh	A: render exits 0 with SPIRA_SELF_TEST=1	0	0	23	0	0	0
test-install-self-test.sh	A: suites service in rendered units	0	0	23	0	0	0
test-install-self-test.sh	A: suites timer in rendered units	0	0	23	0	0	0
test-install-self-test.sh	B: render exits 0 with SPIRA_SELF_TEST=0	0	0	23	0	0	0
test-install-self-test.sh	B: suites service absent when SPIRA_SELF_TEST=0	0	0	23	0	0	0
test-install-self-test.sh	B: suites timer absent when SPIRA_SELF_TEST=0	0	0	23	0	0	0
test-install-self-test.sh	C1: no .git above SPIRA_HOME → SPIRA_SELF_TEST=0	0	0	23	0	0	0
test-install-self-test.sh	C2: .git present above SPIRA_HOME → SPIRA_SELF_TEST=1	0	0	23	0	0	0
test-install-self-test.sh	C3: SPIRA_SELF_TEST=0 in spira.conf overrides .git detection	0	0	23	0	0	0
test-install-unit-directive.sh	-	0	1	0	0	0	0
test-install-unit-directive.sh	migrate @-form	2	0	0	0	0	0
test-install-unit-directive.sh	migrate @-form: disable called on spira-watch@answers.service	0	0	12	0	0	0
test-install-unit-directive.sh	migrate @-form: disable still called on hyphen form	0	0	12	0	0	0
test-install-unit-directive.sh	migrate @-form: exit 0	0	0	12	0	0	0
test-install-unit-directive.sh	migrate @-form: migrated line for @-form unit	0	0	10	0	0	0
test-install-unit-directive.sh	render: --render exits 0	0	0	12	0	0	0
test-install-unit-directive.sh	unit directive: all checked timers carry the correct -test.service target	0	0	12	0	0	0
test-install-unit-directive.sh	unit directive: at least 10 spira-*-test.timer files checked	0	0	12	0	0	0
test-install-unit-directive.sh	unit directive: beads-push.timer Unit= unchanged (shared unit)	0	0	12	0	0	0
test-install-unit-directive.sh	unit directive: cockpit-ensure.timer Unit= unchanged (shared unit)	0	0	12	0	0	0
test-install-unit-directive.sh	unit directive: no spira-*-test.timer carries a plain (un-suffixed) Unit= target	0	0	12	0	0	0
test-install-unit-directive.sh	unit directive: spira-sentinel-test.timer has Unit=spira-sentinel-test.service	0	0	12	0	0	0
test-inventory.sh	-	0	1	0	0	0	0
test-inventory.sh	--patterns includes /home/ pattern	0	0	4	0	0	0
test-inventory.sh	--patterns includes <workspaces-path> pattern	0	0	4	0	0	0
test-inventory.sh	--patterns includes per-name pattern	0	0	4	0	0	0
test-inventory.sh	--scan finds the token	0	0	4	0	0	0
test-inventory.sh	--scan returns empty on clean file	0	0	4	0	0	0
test-inventory.sh	SEEN GREEN: clean after withdrawal	0	0	4	0	0	0
test-inventory.sh	SEEN RED: <home-user-path> path is refused	0	0	4	0	0	0
test-inventory.sh	SEEN RED: <workspaces-path> path is refused	0	0	4	0	0	0
test-inventory.sh	SEEN RED: provenance mark is refused	0	0	4	0	0	0
test-inventory.sh	SEEN RED: real email is refused	0	0	4	0	0	0
test-inventory.sh	and says so	0	0	4	0	0	0
test-inventory.sh	and says why	0	0	4	0	0	0
test-inventory.sh	clean once offender is removed	0	0	4	0	0	0
test-inventory.sh	clean tree exits 0	0	0	4	0	0	0
test-inventory.sh	empty index exits 3 (refuses to report clean)	0	0	4	0	0	0
test-inventory.sh	every shipped file passes inventory	0	0	4	0	0	0
test-inventory.sh	gate-spira.sh names inventory.sh	0	0	4	0	0	0
test-inventory.sh	git@ remote form is not flagged	0	0	4	0	0	0
test-inventory.sh	inventory-deny is not reported	0	0	4	0	0	0
test-inventory.sh	inventory.sh is executable	0	0	4	0	0	0
test-inventory.sh	inventory.sh is not reported	0	0	4	0	0	0
test-inventory.sh	names <workspaces-path> token	0	0	4	0	0	0
test-inventory.sh	names the file	0	0	4	0	0	0
test-inventory.sh	names the token	0	0	12	0	0	0
test-inventory.sh	offender is named	0	0	4	0	0	0
test-inventory.sh	offender is still caught alongside exempted files	0	0	4	0	0	0
test-inventory.sh	test-inventory.sh is not reported	0	0	4	0	0	0
test-landed-stays-landed.sh	-	0	1	0	0	0	0
test-landed-stays-landed.sh	body-only NOT reopened	0	0	32	0	0	0
test-landed-stays-landed.sh	landing confirmed by ancestry (--is-ancestor)	0	0	32	0	0	0
test-landed-stays-landed.sh	pass 1: no attempt label charged	0	0	32	0	0	0
test-landed-stays-landed.sh	pass 1: not reopened	0	0	32	0	0	0
test-landed-stays-landed.sh	pass 1: sp-deep stays closed	0	0	32	0	0	0
test-landed-stays-landed.sh	pass 2: no attempt label charged	0	0	32	0	0	0
test-landed-stays-landed.sh	pass 2: not reopened	0	0	32	0	0	0
test-landed-stays-landed.sh	pass 2: sp-deep stays closed	0	0	32	0	0	0
test-landed-stays-landed.sh	sp-body restored to closed before real pass	0	0	32	0	0	0
test-landed-stays-landed.sh	sp-ctrl IS reopened	1	0	31	0	0	0
test-landed-stays-landed.sh	sp-ctrl starts closed	0	0	32	0	0	0
test-landed-stays-landed.sh	sp-deep restored to closed before real passes	0	0	32	0	0	0
test-landed-stays-landed.sh	the pass does not say reopened	0	0	32	0	0	0
test-landed-stays-landed.sh	the pass says so	1	0	31	0	0	0
test-landing-modes.sh	arm hold) covered in table	0	0	2	0	0	0
test-landing-modes.sh	arm pr) covered in table	0	0	2	0	0	0
test-landing-modes.sh	arm queue) covered in table	0	0	2	0	0	0
test-landing-modes.sh	land_repo * arm covers push	0	0	2	0	0	0
test-landing-modes.sh	land_repo case arm: hold)	0	0	2	0	0	0
test-landing-modes.sh	land_repo case arm: pr)	0	0	2	0	0	0
test-landing-modes.sh	land_repo case arm: queue)	0	0	2	0	0	0
test-landing-modes.sh	table declares mode hold	0	0	2	0	0	0
test-landing-modes.sh	table declares mode pr	0	0	2	0	0	0
test-landing-modes.sh	table declares mode push	0	0	2	0	0	0
test-landing-modes.sh	table declares mode queue	0	0	2	0	0	0
test-landing-race.sh	-	0	1	0	0	0	0
test-landing-race.sh	a missing landing worktree does not reopen the bead	0	0	11	0	0	0
test-landing-race.sh	a queue-mode repo's checkout is advanced to origin/main by the landing pass	0	0	3	0	0	0
test-landing-race.sh	a rejected push is retried rather than called a conflict	0	0	11	0	0	0
test-landing-race.sh	a rejection where the base did not move is not called a race	0	0	11	0	0	0
test-landing-race.sh	an uncontested land is reported	0	0	11	0	0	0
test-landing-race.sh	and a bare fetch in skew.sh	0	0	11	0	0	0
test-landing-race.sh	and a cd $land followed by git rebase	0	0	11	0	0	0
test-landing-race.sh	and is reported with the base-unchanged fact	0	0	11	0	0	0
test-landing-race.sh	and no movement is posted for the duplicate	0	0	11	0	0	0
test-landing-race.sh	and nothing claims to have landed	0	0	11	0	0	0
test-landing-race.sh	and the bead is not reopened	0	0	11	0	0	0
test-landing-race.sh	and the bead is not reopened over a lost race	0	0	11	0	0	0
test-landing-race.sh	and the bead stays closed	0	0	22	0	0	0
test-landing-race.sh	and the branch lands on the base that moved	0	0	11	0	0	0
test-landing-race.sh	and the pass reports the refresh	0	0	3	0	0	0
test-landing-race.sh	and the pass says which tree it could not find	0	0	11	0	0	0
test-landing-race.sh	and what landed is the branch itself	0	0	11	0	0	0
test-landing-race.sh	every fetch in the landing path uses --no-write-fetch-head	0	0	11	0	0	0
test-landing-race.sh	no harness program rebases the landing worktree	0	0	11	0	0	0
test-landing-race.sh	so the next pass does not land it a second time	0	0	11	0	0	0
test-landing-race.sh	the bead is still closed	0	0	11	0	0	0
test-landing-race.sh	the fence catches a bare fetch in landing.sh	0	0	11	0	0	0
test-landing-race.sh	the fence names a git -C $land rebase	0	0	11	0	0	0
test-landing-race.sh	what landed is the branch itself, not copies of its commits	0	0	11	0	0	0
test-landing.sh	-	0	1	0	0	0	0
test-landing.sh	a base that does not resolve is named no-base	0	0	56	0	0	2
test-landing.sh	a base that fails its own gate holds the branch	0	0	56	0	0	2
test-landing.sh	a base that moved with no branch landing is picked up	0	0	56	0	0	2
test-landing.sh	a bead already reopened is not reopened again by the gate failure	0	0	56	0	0	2
test-landing.sh	a bead reopened during the gate is not landed	0	0	56	0	0	2
test-landing.sh	a bead with no repo: label still lands	0	0	56	0	0	2
test-landing.sh	a branch level with its base is not refreshed again	0	0	56	0	0	2
test-landing.sh	a branch past its cap is not rebased again	0	0	56	0	0	2
test-landing.sh	a branch reaped mid-pass is not reopened as a conflict	0	0	56	0	0	2
test-landing.sh	a branch slain mid-pass is not reopened either	0	0	56	0	0	2
test-landing.sh	a branch that rebases cleanly records no failure	0	0	56	0	0	2
test-landing.sh	a branch that truly conflicts is reopened	0	0	56	0	0	2
test-landing.sh	a checkout not on the base branch is not clobbered	0	0	56	0	0	2
test-landing.sh	a conflict with no bead on the base reopens normally	0	0	56	0	0	2
test-landing.sh	a failed gate reopens the bead	0	0	56	0	0	2
test-landing.sh	a held branch lands on the pass after the base is green	0	0	56	0	0	2
test-landing.sh	a merged pull request's branch is left alone	0	0	56	0	0	2
test-landing.sh	a modified tracked file blocks the refresh	0	0	56	0	0	2
test-landing.sh	a pass says when a gate was skipped	0	0	56	0	0	2
test-landing.sh	a pr-mode branch is pushed and a pull request is opened	0	0	56	0	0	2
test-landing.sh	a real content conflict still produces REBASE_FAILURE=conflict	0	0	24	0	0	1
test-landing.sh	a rebase blocked by an untracked file is named rebase-refused	0	0	24	0	0	1
test-landing.sh	a ref that is not there is named no-branch	0	0	56	0	0	2
test-landing.sh	a second pass files no second incident	0	0	56	0	0	2
test-landing.sh	a stale pull request is rebased onto the base that moved	0	0	56	0	0	2
test-landing.sh	a verdict past the TTL is deleted by a pass	0	0	56	0	0	2
test-landing.sh	against the bead that landed	0	0	56	0	0	2
test-landing.sh	against the bead that was reopened	0	0	56	0	0	2
test-landing.sh	an absent bead is skipped as non-closed	0	0	56	0	0	2
test-landing.sh	an escalated branch says so rather than escalating again	0	0	56	0	0	2
test-landing.sh	an open pull request is not reopened next run	0	0	56	0	0	2
test-landing.sh	an uncontested land is reported	0	0	56	0	0	2
test-landing.sh	an unreadable pull request state stops the refresh	0	0	56	0	0	2
test-landing.sh	an untracked file does not block the refresh	0	0	56	0	0	2
test-landing.sh	and REBASE_CONFLICTS is empty for a non-conflict failure	0	0	24	0	0	1
test-landing.sh	and REBASE_CONFLICTS names the colliding file	0	0	24	0	0	1
test-landing.sh	and Ryan is not paged a second time	0	0	56	0	0	2
test-landing.sh	and a branch gone by the retry is not a conflict	0	0	56	0	0	2
test-landing.sh	and a clean rebase never reopens the bead	0	0	56	0	0	2
test-landing.sh	and a real disagreement is named conflict	0	0	56	0	0	2
test-landing.sh	and a refresh is not reported to the sentinel as a movement	0	0	56	0	0	2
test-landing.sh	and an escalation is not a movement either	0	0	56	0	0	2
test-landing.sh	and carries the gate's own output	0	0	56	0	0	2
test-landing.sh	and does NOT mention other beads	0	0	56	0	0	2
test-landing.sh	and does NOT say 'not an escalation'	0	0	56	0	0	2
test-landing.sh	and does not reopen	0	0	56	1	0	1
test-landing.sh	and gh is not asked about it again	0	0	56	0	0	2
test-landing.sh	and gh is not called again	0	0	56	0	0	2
test-landing.sh	and git's refusal message is captured in REBASE_REFUSED_REASON	0	0	24	0	0	1
test-landing.sh	and holds the branch again	0	0	56	0	0	2
test-landing.sh	and is never landed	0	0	56	0	0	2
test-landing.sh	and it is escalated instead	0	0	56	0	0	2
test-landing.sh	and it is not re-examined on every later pass	0	0	56	0	0	2
test-landing.sh	and its bead goes back to open	0	0	56	0	0	2
test-landing.sh	and its bead stays closed	0	0	168	0	0	6
test-landing.sh	and its commit is on the base before the second pass begins	0	0	56	0	0	2
test-landing.sh	and its tip is exactly as the loop left it	0	0	56	0	0	2
test-landing.sh	and its tip is exactly where it was	0	0	56	0	0	2
test-landing.sh	and its tip is left where it was	0	0	56	0	0	2
test-landing.sh	and its tip moved after the loop had walked past it	0	0	56	0	0	2
test-landing.sh	and leads with what the bead was for	0	0	56	0	0	2
test-landing.sh	and names the branch and its repository	0	0	56	0	0	2
test-landing.sh	and names the landing that moved the base	0	0	56	0	0	2
test-landing.sh	and no SECOND pull request is opened for the same work	0	0	56	0	0	2
test-landing.sh	and no note claims a conflict it never had	0	0	56	0	0	2
test-landing.sh	and nothing is escalated yet	0	0	56	0	0	2
test-landing.sh	and nothing is landed on a withheld verdict	0	0	56	0	0	2
test-landing.sh	and nothing reaches the mailbox	0	0	56	0	0	2
test-landing.sh	and nothing rebased it	0	0	56	0	0	2
test-landing.sh	and one inside it is kept	0	0	56	0	0	2
test-landing.sh	and reports the refresh	0	0	56	0	0	2
test-landing.sh	and says no bead was reopened or charged	0	0	56	0	0	2
test-landing.sh	and says the commit is on the base, not merely that it is gone	0	0	56	0	0	2
test-landing.sh	and says to check before resolving	0	0	56	0	0	2
test-landing.sh	and so does the one behind it	0	0	56	0	0	2
test-landing.sh	and stays closed	0	0	56	0	0	2
test-landing.sh	and still lands the branch	0	0	56	0	0	2
test-landing.sh	and the ask carries a default Ryan can take	0	0	56	0	0	2
test-landing.sh	and the bead stays closed	0	0	56	0	0	2
test-landing.sh	and the bead stays open	0	0	56	0	0	2
test-landing.sh	and the branch behind it lands	0	0	56	0	0	2
test-landing.sh	and the branch is untouched	0	0	56	0	0	2
test-landing.sh	and the branch really carries the new base now	0	0	56	0	0	2
test-landing.sh	and the branch was not landed	0	0	56	0	0	2
test-landing.sh	and the decline names the branch	0	0	56	0	0	2
test-landing.sh	and the decline names the condition	0	0	56	0	0	2
test-landing.sh	and the duplicate conflicts	0	0	56	0	0	2
test-landing.sh	and the fence can see an arm that does not	0	0	56	0	0	2
test-landing.sh	and the hold names the suite the gate named	0	0	56	0	0	2
test-landing.sh	and the note names the file that collided	0	0	56	0	0	2
test-landing.sh	and the note names the other bead	0	0	56	0	0	2
test-landing.sh	and the pass counts the conflict separately	0	0	56	0	0	2
test-landing.sh	and the pass counts what the sweep did	0	0	56	0	0	2
test-landing.sh	and the pass names the branch it lost	0	0	56	0	0	2
test-landing.sh	and the pass reported it	0	0	56	0	0	2
test-landing.sh	and the refresh is reported	0	0	112	0	0	4
test-landing.sh	and the remote branch moved with it	0	0	56	0	0	2
test-landing.sh	and the reopen is recorded as an event	0	0	56	0	0	2
test-landing.sh	and the repository whose base is red	0	0	56	0	0	2
test-landing.sh	and the retry says it could not attempt a rebase	1	0	55	1	0	1
test-landing.sh	and the survivor that truly conflicts is reopened	0	0	56	0	0	2
test-landing.sh	and the third	0	0	56	0	0	2
test-landing.sh	and the tip really moved, which is what un-skips the marker	0	0	56	0	0	2
test-landing.sh	bead is open after first	0	0	56	0	0	2
test-landing.sh	bead stays closed on escalation	0	0	56	1	0	1
test-landing.sh	but the pass says its work is NOT on the base	0	0	56	0	0	2
test-landing.sh	every rebase failure arm in landing.sh reads the kind	0	0	56	0	0	2
test-landing.sh	first rebase failure reopens	0	0	56	0	0	2
test-landing.sh	including the second	0	0	56	0	0	2
test-landing.sh	it lands in the builders partition	0	0	56	0	0	2
test-landing.sh	it names the failing suite	0	0	56	0	0	2
test-landing.sh	it records one recurrence in the incident log	0	0	56	0	0	2
test-landing.sh	its bead goes back to open	0	0	56	0	0	2
test-landing.sh	labelled with the repository	0	0	56	0	0	2
test-landing.sh	naming the reason rather than a file list	1	0	55	1	0	1
test-landing.sh	nor is the second branch behind the same red	0	0	56	0	0	2
test-landing.sh	one incident is filed for the repository	0	0	56	0	0	2
test-landing.sh	second rebase failure reopens	0	0	56	0	0	2
test-landing.sh	so it now carries the commit that landed	0	0	56	0	0	2
test-landing.sh	the bead is not reopened	0	0	56	0	0	2
test-landing.sh	the bounded case opens its pull request first	0	0	56	0	0	2
test-landing.sh	the branch behind it still lands	0	0	56	0	0	2
test-landing.sh	the branch lands on the first pass	0	0	56	0	0	2
test-landing.sh	the branch that held the pass still landed	0	0	56	0	0	2
test-landing.sh	the branch whose gate was withheld is not landed	0	0	56	0	0	2
test-landing.sh	the first branch lands	0	0	56	0	0	2
test-landing.sh	the first refresh is spent	0	0	56	0	0	2
test-landing.sh	the fixture did claim it mid-pass	0	0	56	0	0	2
test-landing.sh	the land is recorded as an event	0	0	56	0	0	2
test-landing.sh	the loop defers when a live aeon holds the bead	0	0	56	0	0	2
test-landing.sh	the next pass advances the checkout once the session is clean	0	0	56	0	0	2
test-landing.sh	the note names the file that collided	0	0	56	0	0	2
test-landing.sh	the note says it is not an escalation	0	0	56	0	0	2
test-landing.sh	the pass says an aeon took it	0	0	56	0	0	2
test-landing.sh	the push is rejected, as the case requires	1	0	55	1	0	1
test-landing.sh	the re-read catches the status change	0	0	56	0	0	2
test-landing.sh	the re-read catches the status change on the failure path	0	0	56	0	0	2
test-landing.sh	the same pass also advances the checkout humans read	0	0	56	0	0	2
test-landing.sh	the scan carries all ids in one call	0	0	56	0	0	2
test-landing.sh	the survivor is rebased onto the new base at once	0	0	56	0	0	2
test-landing.sh	third rebase failure escalates	0	0	56	1	0	1
test-landing.sh	three branches land with one scan query plus per-branch re-reads	0	0	56	0	0	2
test-landing.sh	which stays closed	0	0	56	0	0	2
test-landing.sh	with the bead still closed	0	0	56	0	0	2
test-lane-ceiling.sh	-	0	1	0	0	0	0
test-lane-ceiling.sh	criterion (a): worker refused when last slot and laner has ready work	0	0	5	0	0	0
test-lane-ceiling.sh	criterion (b): worker summoned when no lane has ready work	0	0	5	0	0	0
test-lane-ceiling.sh	criterion (c): laner refused when lanes at collective cap	0	0	5	0	0	0
test-lane-ceiling.sh	criterion (c): worker not refused by lane cap check	0	0	5	0	0	0
test-lane-ceiling.sh	criterion 1: lane refused when last slot and task fayth has ready work	0	0	30	0	0	0
test-lane-ceiling.sh	criterion 2: lane succeeds when no task fayth has ready work (positive control)	0	0	30	0	0	0
test-lane-ceiling.sh	criterion 3: lane succeeds with 2 free slots despite task fayth ready	0	0	30	0	0	0
test-lane-ceiling.sh	criterion 4: task persona succeeds with 1 slot free	0	0	30	0	0	0
test-lane-ceiling.sh	log says '1 fleet slot remaining'	0	0	35	0	0	0
test-lane-ceiling.sh	log says 'at concurrency cap'	0	0	35	0	0	0
test-lane-ceiling.sh	log says 'held back for task work'	0	0	30	0	0	0
test-lane-ceiling.sh	log says 'held back'	0	0	5	0	0	0
test-lane-ceiling.sh	log says 'lane slot(s) in use'	0	0	5	0	0	0
test-lane-ceiling.sh	no ceiling: lane succeeds when SPIRA_MAX_LIVE_AEONS is unset	0	0	30	0	0	0
test-lane-ceiling.sh	no lane cap: worker fills last slot when SPIRA_LANES_MAX_LIVE unset	0	0	5	0	0	0
test-lane-ceiling.sh	pass 1: a lane was summoned	0	0	5	0	0	0
test-lane-ceiling.sh	pass 2: the OTHER lane was summoned (rotation worked)	0	0	5	0	0	0
test-lane-ceiling.sh	positive: lane succeeds with 2 free slots (worker also ready)	0	0	30	0	0	0
test-lane-ceiling.sh	positive: laner summoned when below lane cap	0	0	5	0	0	0
test-lane-ceiling.sh	positive: worker succeeds with 2 free slots (laner also ready)	0	0	5	0	0	0
test-lanes.sh	-	0	1	0	0	0	0
test-lanes.sh	SPIRA_LANES is a recognised conf key	0	0	57	0	0	0
test-lanes.sh	builder is still in the task pool	0	0	57	0	0	0
test-lanes.sh	escape.sh is executable	0	0	57	0	0	0
test-lanes.sh	escape.sh references the lane escape rationale	0	0	57	0	0	0
test-lanes.sh	escape.sh summons the worker despite pool=0 not being passed	0	0	57	0	0	0
